timestamp,occupation,status,domain,count
2022-09-17,Software development and technology,new,ru,149
2022-09-17,Writing and translation,new,es,28
2022-09-17,Writing and translation,new,ph,31
2022-09-17,Writing and translation,new,ru,78
2022-09-18,0,new,ru,101
2022-09-18,Clerical and data entry,new,es,10
2022-09-18,Clerical and data entry,new,ph,55
2022-09-18,Clerical and data entry,new,ru,29
2022-09-18,Creative and multimedia,new,es,77
2022-09-18,Creative and multimedia,new,ph,20
2022-09-18,Creative and multimedia,new,ru,103
2022-09-18,Professional services,new,es,1
2022-09-18,Professional services,new,ru,6
2022-09-18,Sales and marketing support,new,es,9
2022-09-18,Sales and marketing support,new,ph,93
2022-09-18,Sales and marketing support,new,ru,69
2022-09-18,Software development and technology,new,es,115
2022-09-18,Software development and technology,new,ph,5
2022-09-18,Software development and technology,new,ru,165
2022-09-18,Writing and translation,new,es,22
2022-09-18,Writing and translation,new,ph,13
2022-09-18,Writing and translation,new,ru,41
2022-09-19,0,new,ru,44
2022-09-19,Clerical and data entry,new,es,7
2022-09-19,Clerical and data entry,new,ph,55
2022-09-19,Clerical and data entry,new,ru,4
2022-09-19,Creative and multimedia,new,es,71
2022-09-19,Creative and multimedia,new,ph,19
2022-09-19,Creative and multimedia,new,ru,170
2022-09-19,Professional services,new,es,3
2022-09-19,Professional services,new,ru,7
2022-09-19,Sales and marketing support,new,es,10
2022-09-19,Sales and marketing support,new,ph,94
2022-09-19,Sales and marketing support,new,ru,19
2022-09-19,Software development and technology,new,es,113
2022-09-19,Software development and technology,new,ph,1
2022-09-19,Software development and technology,new,ru,178
2022-09-19,Writing and translation,new,es,12
2022-09-19,Writing and translation,new,ph,11
2022-09-19,Writing and translation,new,ru,9
2022-09-20,0,new,ru,157
2022-09-20,Clerical and data entry,new,es,6
2022-09-20,Clerical and data entry,new,ph,203
2022-09-20,Clerical and data entry,new,ru,5
2022-09-20,Creative and multimedia,new,es,68
2022-09-20,Creative and multimedia,new,ph,54
2022-09-20,Creative and multimedia,new,ru,99
2022-09-20,Professional services,new,ru,4
2022-09-20,Sales and marketing support,new,es,15
2022-09-20,Sales and marketing support,new,ph,311
2022-09-20,Sales and marketing support,new,ru,56
2022-09-20,Software development and technology,new,es,113
2022-09-20,Software development and technology,new,ph,5
2022-09-20,Software development and technology,new,ru,305
2022-09-20,Writing and translation,new,es,19
2022-09-20,Writing and translation,new,ph,40
2022-09-20,Writing and translation,new,ru,21
2022-09-21,0,new,ru,46
2022-09-21,Clerical and data entry,new,es,8
2022-09-21,Clerical and data entry,new,ph,218
2022-09-21,Clerical and data entry,new,ru,6
2022-09-21,Creative and multimedia,new,es,64
2022-09-21,Creative and multimedia,new,ph,47
2022-09-21,Creative and multimedia,new,ru,196
2022-09-21,Professional services,new,ru,33
2022-09-21,Sales and marketing support,new,es,10
2022-09-21,Sales and marketing support,new,ph,324
2022-09-21,Sales and marketing support,new,ru,60
2022-09-21,Software development and technology,new,es,118
2022-09-21,Software development and technology,new,ph,12
2022-09-21,Software development and technology,new,ru,209
2022-09-21,Writing and translation,new,es,21
2022-09-21,Writing and translation,new,ph,38
2022-09-21,Writing and translation,new,ru,21
2022-09-22,0,new,ru,133
2022-09-22,Clerical and data entry,new,es,8
2022-09-22,Clerical and data entry,new,ph,239
2022-09-22,Clerical and data entry,new,ru,9
2022-09-22,Creative and multimedia,new,es,62
2022-09-22,Creative and multimedia,new,ph,59
2022-09-22,Creative and multimedia,new,ru,143
2022-09-22,Professional services,new,es,2
2022-09-22,Professional services,new,ru,38
2022-09-22,Sales and marketing support,new,es,12
2022-09-22,Sales and marketing support,new,ph,365
2022-09-22,Sales and marketing support,new,ru,81
2022-09-22,Software development and technology,new,es,130
2022-09-22,Software development and technology,new,ph,12
2022-09-22,Software development and technology,new,ru,147
2022-09-22,Writing and translation,new,es,20
2022-09-22,Writing and translation,new,ph,48
2022-09-22,Writing and translation,new,ru,77
2022-09-23,0,new,ru,50
2022-09-23,Clerical and data entry,new,es,8
2022-09-23,Clerical and data entry,new,ph,205
2022-09-23,Clerical and data entry,new,ru,7
2022-09-23,Creative and multimedia,new,es,79
2022-09-23,Creative and multimedia,new,ph,42
2022-09-23,Creative and multimedia,new,ru,153
2022-09-23,Professional services,new,es,1
2022-09-23,Professional services,new,ru,2
2022-09-23,Sales and marketing support,new,es,4
2022-09-23,Sales and marketing support,new,ph,271
2022-09-23,Sales and marketing support,new,ru,102
2022-09-23,Software development and technology,new,es,110
2022-09-23,Software development and technology,new,ph,16
2022-09-23,Software development and technology,new,ru,138
2022-09-23,Writing and translation,new,es,19
2022-09-23,Writing and translation,new,ph,34
2022-09-23,Writing and translation,new,ru,46
2022-09-24,0,new,ru,105
2022-09-24,Clerical and data entry,new,es,7
2022-09-24,Clerical and data entry,new,ph,156
2022-09-24,Creative and multimedia,new,es,54
2022-09-24,Creative and multimedia,new,ph,40
2022-09-24,Creative and multimedia,new,ru,101
2022-09-24,Professional services,new,es,1
2022-09-24,Professional services,new,ru,10
2022-09-24,Sales and marketing support,new,es,15
2022-09-24,Sales and marketing support,new,ph,201
2022-09-24,Sales and marketing support,new,ru,123
2022-09-24,Software development and technology,new,es,116
2022-09-24,Software development and technology,new,ph,6
2022-09-24,Software development and technology,new,ru,165
2022-09-24,Writing and translation,new,es,19
2022-09-24,Writing and translation,new,ph,21
2022-09-24,Writing and translation,new,ru,14
2022-09-25,0,new,ru,46
2022-09-25,Clerical and data entry,new,es,15
2022-09-25,Clerical and data entry,new,ph,84
2022-09-25,Clerical and data entry,new,ru,6
2022-09-25,Creative and multimedia,new,es,90
2022-09-25,Creative and multimedia,new,ph,21
2022-09-25,Creative and multimedia,new,ru,118
2022-09-25,Professional services,new,es,1
2022-09-25,Professional services,new,ru,8
2022-09-25,Sales and marketing support,new,es,13
2022-09-25,Sales and marketing support,new,ph,107
2022-09-25,Sales and marketing support,new,ru,34
2022-09-25,Software development and technology,new,es,158
2022-09-25,Software development and technology,new,ph,6
2022-09-25,Software development and technology,new,ru,135
2022-09-25,Writing and translation,new,es,26
2022-09-25,Writing and translation,new,ph,16
2022-09-25,Writing and translation,new,ru,34
2022-09-26,0,new,ru,89
2022-09-26,Clerical and data entry,new,es,12
2022-09-26,Clerical and data entry,new,ph,64
2022-09-26,Clerical and data entry,new,ru,4
2022-09-26,Creative and multimedia,new,es,65
2022-09-26,Creative and multimedia,new,ph,17
2022-09-26,Creative and multimedia,new,ru,55
2022-09-26,Professional services,new,ru,7
2022-09-26,Sales and marketing support,new,es,14
2022-09-26,Sales and marketing support,new,ph,86
2022-09-26,Sales and marketing support,new,ru,81
2022-09-26,Software development and technology,new,es,133
2022-09-26,Software development and technology,new,ph,3
2022-09-26,Software development and technology,new,ru,121
2022-09-26,Writing and translation,new,es,19
2022-09-26,Writing and translation,new,ph,11
2022-09-26,Writing and translation,new,ru,106
2022-09-27,0,new,ru,46
2022-09-27,Clerical and data entry,new,es,14
2022-09-27,Clerical and data entry,new,ph,212
2022-09-27,Clerical and data entry,new,ru,9
2022-09-27,Creative and multimedia,new,es,83
2022-09-27,Creative and multimedia,new,ph,44
2022-09-27,Creative and multimedia,new,ru,113
2022-09-27,Professional services,new,es,1
2022-09-27,Professional services,new,ru,17
2022-09-27,Sales and marketing support,new,es,11
2022-09-27,Sales and marketing support,new,ph,317
2022-09-27,Sales and marketing support,new,ru,82
2022-09-27,Software development and technology,new,es,141
2022-09-27,Software development and technology,new,ph,14
2022-09-27,Software development and technology,new,ru,220
2022-09-27,Writing and translation,new,es,28
2022-09-27,Writing and translation,new,ph,31
2022-09-27,Writing and translation,new,ru,67
2022-09-28,0,new,ru,116
2022-09-28,Clerical and data entry,new,es,9
2022-09-28,Clerical and data entry,new,ph,217
2022-09-28,Clerical and data entry,new,ru,6
2022-09-28,Creative and multimedia,new,es,73
2022-09-28,Creative and multimedia,new,ph,49
2022-09-28,Creative and multimedia,new,ru,65
2022-09-28,Professional services,new,ru,60
2022-09-28,Sales and marketing support,new,es,12
2022-09-28,Sales and marketing support,new,ph,316
2022-09-28,Sales and marketing support,new,ru,106
2022-09-28,Software development and technology,new,es,113
2022-09-28,Software development and technology,new,ph,16
2022-09-28,Software development and technology,new,ru,191
2022-09-28,Writing and translation,new,es,21
2022-09-28,Writing and translation,new,ph,42
2022-09-28,Writing and translation,new,ru,86
2022-09-29,0,new,ru,68
2022-09-29,Clerical and data entry,new,es,16
2022-09-29,Clerical and data entry,new,ph,251
2022-09-29,Clerical and data entry,new,ru,6
2022-09-29,Creative and multimedia,new,es,67
2022-09-29,Creative and multimedia,new,ph,51
2022-09-29,Creative and multimedia,new,ru,194
2022-09-29,Professional services,new,ph,1
2022-09-29,Professional services,new,ru,12
2022-09-29,Sales and marketing support,new,es,8
2022-09-29,Sales and marketing support,new,ph,316
2022-09-29,Sales and marketing support,new,ru,113
2022-09-29,Software development and technology,new,es,115
2022-09-29,Software development and technology,new,ph,11
2022-09-29,Software development and technology,new,ru,144
2022-09-29,Writing and translation,new,es,26
2022-09-29,Writing and translation,new,ph,46
2022-09-29,Writing and translation,new,ru,74
2022-09-30,0,new,ru,108
2022-09-30,Clerical and data entry,new,es,18
2022-09-30,Clerical and data entry,new,ph,212
2022-09-30,Clerical and data entry,new,ru,10
2022-09-30,Creative and multimedia,new,es,69
2022-09-30,Creative and multimedia,new,ph,37
2022-09-30,Creative and multimedia,new,ru,90
2022-09-30,Professional services,new,es,1
2022-09-30,Professional services,new,ph,1
2022-09-30,Professional services,new,ru,35
2022-09-30,Sales and marketing support,new,es,6
2022-09-30,Sales and marketing support,new,ph,277
2022-09-30,Sales and marketing support,new,ru,133
2022-09-30,Software development and technology,new,es,110
2022-09-30,Software development and technology,new,ph,11
2022-09-30,Software development and technology,new,ru,143
2022-09-30,Writing and translation,new,es,19
2022-09-30,Writing and translation,new,ph,25
2022-09-30,Writing and translation,new,ru,81
2022-10-01,0,new,ru,50
2022-10-01,Clerical and data entry,new,es,10
2022-10-01,Clerical and data entry,new,ph,157
2022-10-01,Clerical and data entry,new,ru,1
2022-10-01,Creative and multimedia,new,es,71
2022-10-01,Creative and multimedia,new,ph,45
2022-10-01,Creative and multimedia,new,ru,173
2022-10-01,Professional services,new,es,1
2022-10-01,Professional services,new,ru,3
2022-10-01,Sales and marketing support,new,es,12
2022-10-01,Sales and marketing support,new,ph,235
2022-10-01,Sales and marketing support,new,ru,76
2022-10-01,Software development and technology,new,es,114
2022-10-01,Software development and technology,new,ph,9
2022-10-01,Software development and technology,new,ru,162
2022-10-01,Writing and translation,new,es,8
2022-10-01,Writing and translation,new,ph,22
2022-10-01,Writing and translation,new,ru,18
2022-10-02,0,new,ru,104
2022-10-02,Clerical and data entry,new,es,15
2022-10-02,Clerical and data entry,new,ph,94
2022-10-02,Clerical and data entry,new,ru,5
2022-10-02,Creative and multimedia,new,es,101
2022-10-02,Creative and multimedia,new,ph,18
2022-10-02,Creative and multimedia,new,ru,75
2022-10-02,Professional services,new,es,2
2022-10-02,Professional services,new,ru,29
2022-10-02,Sales and marketing support,new,es,10
2022-10-02,Sales and marketing support,new,ph,101
2022-10-02,Sales and marketing support,new,ru,91
2022-10-02,Software development and technology,new,es,144
2022-10-02,Software development and technology,new,ph,3
2022-10-02,Software development and technology,new,ru,177
2022-10-02,Writing and translation,new,es,14
2022-10-02,Writing and translation,new,ph,14
2022-10-02,Writing and translation,new,ru,16
2022-10-03,0,new,ru,47
2022-10-03,Clerical and data entry,new,es,10
2022-10-03,Clerical and data entry,new,ph,105
2022-10-03,Clerical and data entry,new,ru,6
2022-10-03,Creative and multimedia,new,es,57
2022-10-03,Creative and multimedia,new,ph,11
2022-10-03,Creative and multimedia,new,ru,143
2022-10-03,Professional services,new,ph,1
2022-10-03,Professional services,new,ru,7
2022-10-03,Sales and marketing support,new,es,7
2022-10-03,Sales and marketing support,new,ph,157
2022-10-03,Sales and marketing support,new,ru,89
2022-10-03,Software development and technology,new,es,102
2022-10-03,Software development and technology,new,ph,8
2022-10-03,Software development and technology,new,ru,109
2022-10-03,Writing and translation,new,es,12
2022-10-03,Writing and translation,new,ph,16
2022-10-03,Writing and translation,new,ru,19
2022-10-04,0,new,ru,121
2022-10-04,Clerical and data entry,new,es,16
2022-10-04,Clerical and data entry,new,ph,158
2022-10-04,Clerical and data entry,new,ru,8
2022-10-04,Creative and multimedia,new,es,78
2022-10-04,Creative and multimedia,new,ph,50
2022-10-04,Creative and multimedia,new,ru,100
2022-10-04,Professional services,new,ph,1
2022-10-04,Professional services,new,ru,10
2022-10-04,Sales and marketing support,new,es,15
2022-10-04,Sales and marketing support,new,ph,279
2022-10-04,Sales and marketing support,new,ru,119
2022-10-04,Software development and technology,new,es,106
2022-10-04,Software development and technology,new,ph,11
2022-10-04,Software development and technology,new,ru,176
2022-10-04,Writing and translation,new,es,19
2022-10-04,Writing and translation,new,ph,28
2022-10-04,Writing and translation,new,ru,97
2022-10-05,0,new,ru,32
2022-10-05,Clerical and data entry,new,es,15
2022-10-05,Clerical and data entry,new,ph,204
2022-10-05,Clerical and data entry,new,ru,52
2022-10-05,Creative and multimedia,new,es,72
2022-10-05,Creative and multimedia,new,ph,60
2022-10-05,Creative and multimedia,new,ru,140
2022-10-05,Professional services,new,es,1
